train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
11,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,07:01:00,07:03:00,2.0,7,Saturday
11,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,07:03:00,07:05:00,2.0,7,Saturday
11,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,07:05:00,07:07:00,2.0,7,Saturday
12,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,06:48:00,06:49:00,1.0,6,Saturday
12,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,06:49:00,06:52:00,3.0,6,Saturday
12,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,06:52:00,06:55:00,3.0,6,Saturday
12,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,06:55:00,06:57:00,2.0,6,Saturday
12,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,06:57:00,06:59:00,2.0,6,Saturday
12,BTS-Silom,go,S04,Saint Louis,S05,Surasak,06:59:00,07:00:00,1.0,6,Saturday
12,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,07:00:00,07:02:00,2.0,7,Saturday
12,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,07:02:00,07:05:00,3.0,7,Saturday
12,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,07:05:00,07:06:00,1.0,7,Saturday
12,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,07:06:00,07:08:00,2.0,7,Saturday
12,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,07:08:00,07:10:00,2.0,7,Saturday
12,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,07:10:00,07:12:00,2.0,7,Saturday
12,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,07:12:00,07:14:00,2.0,7,Saturday
13,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,06:55:00,06:56:00,1.0,6,Saturday
13,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,06:56:00,06:59:00,3.0,6,Saturday
13,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,06:59:00,07:02:00,3.0,6,Saturday
13,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,07:02:00,07:04:00,2.0,7,Saturday
